"FSCSKEY","FSCS_SEQ","PLS_YEAR"
"MD0003",33,2019
"MD0003",33,2020
"MD0003",38,2014
"MD0003",38,2015
"MD0003",38,2016
"MD0003",38,2017
"MD0003",38,2018
"MD0003",38,2019
"MD0003",38,2020
"MD0003",39,2014
"MD0003",39,2015
"MD0003",39,2016
"MD0003",39,2017
"MD0003",39,2018
"MD0003",39,2019
"MD0003",39,2020
"MD0003",40,2014
"MD0003",40,2020
"MD0003",41,2014
"MD0003",41,2015
"MD0003",41,2016
"MD0003",41,2017
"MD0003",41,2018
"MD0003",41,2019
"MD0003",41,2020
"MD0003",42,2015
"MD0003",42,2016
"MD0003",42,2017
"MD0003",42,2018
"MD0003",42,2019
"MD0003",42,2020
"MD0003",43,2015
"MD0003",43,2016
"MD0003",43,2017
"MD0003",43,2018
"MD0003",43,2019
"MD0003",44,2017
"MD0003",44,2018
"MD0003",44,2019
"MD0003",44,2020
"MD0003",45,2020
"MD0004",3,2014
"MD0004",3,2015
"MD0004",3,2016
"MD0004",3,2017
"MD0004",3,2018
"MD0004",3,2019
"MD0004",3,2020
"MD0004",4,2014
"MD0004",4,2015
"MD0004",4,2016
"MD0004",4,2017
"MD0004",4,2018
"MD0004",4,2019
"MD0004",4,2020
"MD0004",5,2014
"MD0004",5,2015
"MD0004",5,2016
"MD0004",5,2017
"MD0004",5,2018
"MD0004",5,2019
"MD0004",5,2020
"MD0004",6,2014
"MD0004",6,2015
"MD0004",6,2016
"MD0004",6,2017
"MD0004",6,2018
"MD0004",6,2019
"MD0004",6,2020
"MD0004",7,2014
"MD0004",7,2015
"MD0004",7,2016
"MD0004",7,2017
"MD0004",7,2018
"MD0004",7,2019
"MD0004",7,2020
"MD0004",9,2014
"MD0004",9,2015
"MD0004",9,2016
"MD0004",9,2017
"MD0004",9,2018
"MD0004",9,2019
"MD0004",9,2020
"MD0004",12,2014
"MD0004",12,2015
"MD0004",12,2016
"MD0004",12,2017
"MD0004",12,2018
"MD0004",12,2019
"MD0004",12,2020
"MD0004",14,2014
"MD0004",14,2015
"MD0004",14,2016
"MD0004",14,2017
"MD0004",14,2018
"MD0004",14,2019
"MD0004",14,2020
"MD0004",15,2014
"MD0004",15,2015
"MD0004",15,2016
"MD0004",15,2017
"MD0004",15,2018
"MD0004",15,2019
"MD0004",15,2020
"MD0004",16,2014
"MD0004",16,2015
"MD0004",16,2016
"MD0004",16,2017
"MD0004",16,2018
"MD0004",16,2019
"MD0004",16,2020
"MD0004",17,2014
"MD0004",17,2015
"MD0004",17,2016
"MD0004",17,2017
"MD0004",17,2018
"MD0004",17,2019
"MD0004",17,2020
"MD0004",18,2014
"MD0004",18,2015
"MD0004",18,2016
"MD0004",18,2017
"MD0004",18,2018
"MD0004",18,2019
"MD0004",18,2020
"MD0004",19,2014
"MD0004",19,2015
"MD0004",19,2016
"MD0004",19,2017
"MD0004",19,2018
"MD0004",19,2019
"MD0004",19,2020
"MD0004",23,2014
"MD0004",23,2015
"MD0004",23,2016
"MD0004",23,2017
"MD0004",23,2018
"MD0004",23,2019
"MD0004",23,2020
"MD0004",25,2014
"MD0004",25,2015
"MD0004",25,2016
"MD0004",25,2017
"MD0004",25,2018
"MD0004",25,2019
"MD0004",25,2020
"MD0004",32,2014
"MD0004",32,2015
"MD0004",32,2016
"MD0004",32,2017
"MD0004",32,2018
"MD0004",32,2019
"MD0004",32,2020
"MD0004",35,2014
"MD0004",35,2015
"MD0004",35,2016
"MD0004",35,2017
"MD0004",35,2018
"MD0004",35,2019
"MD0004",35,2020
"MD0004",36,2014
"MD0004",36,2015
"MD0004",36,2016
"MD0004",36,2017
"MD0004",36,2018
"MD0004",36,2019
"MD0004",36,2020
"MD0004",37,2014
"MD0004",37,2015
"MD0004",37,2016
"MD0004",37,2017
"MD0004",37,2018
"MD0004",37,2019
"MD0004",37,2020
"MD0004",38,2014
"MD0004",38,2015
"MD0004",38,2016
"MD0004",38,2017
"MD0004",38,2018
"MD0004",38,2019
"MD0004",38,2020
"MD0004",39,2014
"MD0004",39,2015
"MD0004",39,2016
"MD0004",39,2017
"MD0004",39,2018
"MD0004",39,2019
"MD0004",39,2020
"MD0004",40,2014
"MD0004",40,2015
"MD0004",40,2016
"MD0004",40,2017
"MD0004",40,2018
"MD0004",40,2019
"MD0004",40,2020
"MD0004",41,2014
"MD0004",41,2015
"MD0004",41,2016
"MD0004",41,2017
"MD0004",41,2018
"MD0004",41,2019
"MD0004",41,2020
"MD0004",999,2014
"MD0004",999,2015
"MD0004",999,2016
"MD0004",999,2017
"MD0004",999,2018
"MD0004",999,2019
"MD0004",999,2020
"MD0005",4,2014
"MD0005",4,2015
"MD0005",4,2016
"MD0005",4,2017
"MD0005",4,2018
"MD0005",4,2019
"MD0005",4,2020
"MD0005",5,2014
"MD0005",5,2015
"MD0005",5,2016
"MD0005",5,2017
"MD0005",5,2018
"MD0005",5,2019
"MD0005",5,2020
"MD0005",6,2014
"MD0005",6,2015
"MD0005",6,2016
"MD0005",6,2017
"MD0005",6,2018
"MD0005",6,2019
"MD0005",6,2020
"MD0005",7,2014
"MD0005",7,2015
"MD0005",7,2016
"MD0005",7,2017
"MD0005",7,2018
"MD0005",7,2019
"MD0005",7,2020
"MD0005",9,2016
"MD0005",9,2017
"MD0005",9,2018
"MD0005",9,2019
"MD0005",9,2020
"MD0005",10,2019
"MD0006",3,2014
"MD0006",3,2015
"MD0006",3,2016
"MD0006",3,2017
"MD0006",3,2018
"MD0006",3,2019
"MD0006",3,2020
"MD0006",6,2014
"MD0006",6,2015
"MD0006",6,2016
"MD0006",6,2017
"MD0006",6,2018
"MD0006",6,2019
"MD0006",6,2020
"MD0006",8,2014
"MD0006",10,2014
"MD0006",10,2015
"MD0006",10,2016
"MD0006",10,2017
"MD0006",10,2018
"MD0006",10,2019
"MD0006",10,2020
"MD0007",4,2014
"MD0007",4,2015
"MD0007",4,2016
"MD0007",4,2017
"MD0007",4,2018
"MD0007",4,2019
"MD0007",4,2020
"MD0007",5,2014
"MD0007",5,2015
"MD0007",5,2016
"MD0007",5,2017
"MD0007",5,2018
"MD0007",5,2019
"MD0007",5,2020
"MD0007",6,2014
"MD0007",6,2015
"MD0007",6,2016
"MD0007",6,2017
"MD0007",6,2018
"MD0007",6,2019
"MD0007",6,2020
"MD0007",7,2014
"MD0007",7,2015
"MD0007",7,2016
"MD0007",7,2017
"MD0007",7,2018
"MD0007",7,2019
"MD0007",7,2020
"MD0007",8,2014
"MD0007",8,2015
"MD0007",8,2016
"MD0007",8,2017
"MD0007",8,2018
"MD0007",8,2019
"MD0007",8,2020
"MD0007",11,2014
"MD0007",12,2014
"MD0007",12,2015
"MD0007",12,2016
"MD0007",12,2017
"MD0007",12,2018
"MD0007",12,2019
"MD0007",12,2020
"MD0007",13,2014
"MD0007",13,2015
"MD0007",13,2016
"MD0007",13,2017
"MD0007",13,2018
"MD0007",13,2019
"MD0007",13,2020
"MD0007",14,2014
"MD0007",14,2015
"MD0007",14,2016
"MD0007",14,2017
"MD0007",14,2018
"MD0007",14,2019
"MD0007",14,2020
"MD0007",15,2014
"MD0007",15,2015
"MD0007",15,2016
"MD0007",15,2017
"MD0007",15,2018
"MD0007",15,2019
"MD0007",15,2020
"MD0007",17,2016
"MD0007",17,2017
"MD0007",17,2018
"MD0007",17,2019
"MD0007",17,2020
"MD0007",999,2014
"MD0007",999,2015
"MD0007",999,2016
"MD0007",999,2017
"MD0007",999,2018
"MD0007",999,2019
"MD0007",999,2020
"MD0008",2,2014
"MD0008",2,2015
"MD0008",2,2016
"MD0008",2,2017
"MD0008",2,2018
"MD0008",2,2019
"MD0008",2,2020
"MD0008",3,2014
"MD0008",3,2015
"MD0008",3,2016
"MD0008",3,2017
"MD0008",3,2018
"MD0008",3,2019
"MD0008",3,2020
"MD0008",4,2014
"MD0008",4,2015
"MD0008",4,2016
"MD0008",4,2017
"MD0008",4,2018
"MD0008",4,2019
"MD0008",4,2020
"MD0008",5,2014
"MD0008",5,2015
"MD0008",5,2016
"MD0008",5,2017
"MD0008",5,2018
"MD0008",5,2019
"MD0008",5,2020
"MD0008",6,2014
"MD0008",6,2015
"MD0008",6,2016
"MD0008",6,2017
"MD0008",6,2018
"MD0008",6,2019
"MD0008",6,2020
"MD0008",7,2014
"MD0008",7,2015
"MD0008",7,2016
"MD0008",7,2017
"MD0008",7,2018
"MD0008",7,2019
"MD0008",7,2020
"MD0008",8,2014
"MD0008",8,2015
"MD0008",8,2016
"MD0008",8,2017
"MD0008",8,2018
"MD0008",8,2019
"MD0008",8,2020
"MD0008",9,2014
"MD0008",9,2015
"MD0008",9,2016
"MD0008",9,2017
"MD0008",9,2018
"MD0008",9,2019
"MD0008",9,2020
"MD0009",NA,2014
"MD0009",NA,2015
"MD0009",NA,2016
"MD0009",NA,2017
"MD0009",NA,2018
"MD0009",NA,2019
"MD0009",NA,2020
"MD0009",3,2014
"MD0009",3,2015
"MD0009",3,2016
"MD0009",3,2017
"MD0009",3,2018
"MD0009",3,2019
"MD0009",3,2020
"MD0009",7,2014
"MD0009",7,2015
"MD0009",7,2016
"MD0009",7,2017
"MD0009",7,2018
"MD0009",7,2019
"MD0009",7,2020
"MD0009",8,2014
"MD0009",8,2015
"MD0009",8,2016
"MD0009",8,2017
"MD0009",8,2018
"MD0009",8,2019
"MD0009",8,2020
"MD0009",9,2015
"MD0009",9,2016
"MD0009",9,2017
"MD0009",9,2018
"MD0009",9,2019
"MD0009",9,2020
"MD0009",10,2016
"MD0009",10,2017
"MD0009",10,2018
"MD0009",10,2019
"MD0009",11,2018
"MD0009",11,2019
"MD0009",11,2020
"MD0010",4,2014
"MD0010",4,2015
"MD0010",4,2016
"MD0010",4,2017
"MD0010",4,2018
"MD0010",4,2019
"MD0010",4,2020
"MD0010",9,2014
"MD0010",9,2015
"MD0010",9,2016
"MD0010",9,2017
"MD0010",9,2018
"MD0010",9,2019
"MD0010",9,2020
"MD0011",5,2014
"MD0011",5,2015
"MD0011",5,2016
"MD0011",5,2017
"MD0011",5,2018
"MD0011",5,2019
"MD0011",5,2020
"MD0011",6,2014
"MD0011",6,2015
"MD0011",6,2016
"MD0011",6,2017
"MD0011",6,2018
"MD0011",6,2019
"MD0011",6,2020
"MD0011",7,2014
"MD0011",7,2015
"MD0011",7,2016
"MD0011",7,2017
"MD0011",7,2018
"MD0011",7,2019
"MD0011",8,2014
"MD0011",8,2015
"MD0011",8,2016
"MD0011",8,2017
"MD0011",8,2018
"MD0011",8,2019
"MD0011",8,2020
"MD0011",9,2014
"MD0011",9,2015
"MD0011",9,2016
"MD0011",9,2017
"MD0011",9,2018
"MD0011",9,2019
"MD0011",9,2020
"MD0011",12,2014
"MD0011",12,2015
"MD0011",12,2016
"MD0011",12,2017
"MD0011",12,2018
"MD0011",12,2019
"MD0011",12,2020
"MD0011",13,2014
"MD0011",13,2015
"MD0011",13,2016
"MD0011",13,2017
"MD0011",13,2018
"MD0011",13,2019
"MD0011",13,2020
"MD0011",15,2014
"MD0011",15,2015
"MD0011",15,2016
"MD0011",15,2017
"MD0011",15,2018
"MD0011",15,2019
"MD0011",15,2020
"MD0011",16,2014
"MD0011",16,2015
"MD0011",16,2016
"MD0011",16,2017
"MD0011",16,2018
"MD0011",16,2019
"MD0011",16,2020
"MD0011",17,2014
"MD0011",17,2015
"MD0011",17,2016
"MD0011",17,2017
"MD0011",17,2018
"MD0011",17,2019
"MD0011",17,2020
"MD0011",18,2018
"MD0011",18,2019
"MD0011",18,2020
"MD0011",19,2020
"MD0012",2,2014
"MD0012",2,2015
"MD0012",2,2016
"MD0012",2,2017
"MD0012",2,2018
"MD0012",2,2019
"MD0012",2,2020
"MD0012",3,2014
"MD0012",3,2015
"MD0012",3,2016
"MD0012",3,2017
"MD0012",3,2018
"MD0012",4,2014
"MD0012",4,2015
"MD0012",4,2016
"MD0012",4,2017
"MD0012",4,2018
"MD0012",4,2019
"MD0012",4,2020
"MD0012",5,2014
"MD0012",5,2015
"MD0012",5,2016
"MD0012",5,2017
"MD0012",5,2018
"MD0012",5,2019
"MD0012",5,2020
"MD0012",6,2014
"MD0012",6,2015
"MD0012",6,2016
"MD0012",6,2017
"MD0012",6,2018
"MD0012",6,2019
"MD0012",6,2020
"MD0012",7,2014
"MD0012",7,2015
"MD0012",7,2016
"MD0012",7,2017
"MD0012",7,2018
"MD0012",7,2019
"MD0012",7,2020
"MD0013",3,2014
"MD0013",3,2015
"MD0013",3,2016
"MD0013",3,2017
"MD0013",3,2018
"MD0013",3,2019
"MD0013",3,2020
"MD0013",4,2014
"MD0013",4,2015
"MD0013",4,2016
"MD0013",4,2017
"MD0013",4,2018
"MD0013",4,2019
"MD0013",4,2020
"MD0013",5,2014
"MD0013",5,2015
"MD0013",5,2016
"MD0013",5,2017
"MD0013",5,2018
"MD0013",5,2019
"MD0013",5,2020
"MD0013",6,2014
"MD0013",6,2015
"MD0013",6,2016
"MD0013",6,2017
"MD0013",6,2018
"MD0013",6,2019
"MD0013",6,2020
"MD0013",7,2014
"MD0013",7,2015
"MD0013",7,2016
"MD0013",7,2017
"MD0013",7,2018
"MD0013",7,2019
"MD0013",7,2020
"MD0013",8,2014
"MD0013",8,2015
"MD0013",8,2016
"MD0013",8,2017
"MD0013",8,2018
"MD0013",8,2019
"MD0013",8,2020
"MD0013",10,2014
"MD0013",10,2015
"MD0013",10,2016
"MD0013",10,2017
"MD0013",10,2018
"MD0013",10,2019
"MD0013",10,2020
"MD0013",11,2014
"MD0013",11,2015
"MD0013",11,2016
"MD0013",11,2017
"MD0013",11,2018
"MD0013",11,2019
"MD0013",11,2020
"MD0013",12,2014
"MD0013",12,2015
"MD0013",12,2016
"MD0013",12,2017
"MD0013",12,2018
"MD0013",12,2019
"MD0013",12,2020
"MD0013",15,2014
"MD0013",15,2015
"MD0013",15,2016
"MD0013",15,2017
"MD0013",15,2018
"MD0013",15,2019
"MD0013",15,2020
"MD0013",16,2014
"MD0013",16,2015
"MD0013",16,2016
"MD0013",16,2017
"MD0013",16,2018
"MD0013",16,2019
"MD0013",16,2020
"MD0013",17,2014
"MD0013",17,2015
"MD0013",17,2016
"MD0013",17,2017
"MD0013",17,2018
"MD0013",17,2019
"MD0013",17,2020
"MD0013",18,2014
"MD0013",18,2015
"MD0013",18,2016
"MD0013",18,2017
"MD0013",18,2018
"MD0013",18,2019
"MD0013",18,2020
"MD0013",999,2014
"MD0013",999,2015
"MD0013",999,2016
"MD0013",999,2017
"MD0013",999,2018
"MD0013",999,2019
"MD0013",999,2020
"MD0014",3,2014
"MD0014",3,2015
"MD0014",3,2016
"MD0014",3,2017
"MD0014",3,2018
"MD0014",3,2019
"MD0014",3,2020
"MD0014",5,2014
"MD0014",5,2015
"MD0014",5,2016
"MD0014",5,2017
"MD0014",5,2018
"MD0014",5,2019
"MD0014",5,2020
"MD0014",8,2014
"MD0014",8,2015
"MD0014",8,2016
"MD0014",8,2017
"MD0014",8,2018
"MD0014",8,2019
"MD0014",8,2020
"MD0014",9,2014
"MD0014",9,2015
"MD0014",9,2016
"MD0014",9,2017
"MD0014",9,2018
"MD0014",9,2019
"MD0014",9,2020
"MD0014",11,2014
"MD0014",11,2015
"MD0014",11,2016
"MD0014",11,2017
"MD0014",11,2018
"MD0014",11,2019
"MD0014",11,2020
"MD0014",12,2014
"MD0014",12,2015
"MD0014",12,2016
"MD0014",12,2017
"MD0014",12,2018
"MD0014",12,2019
"MD0014",12,2020
"MD0014",13,2014
"MD0014",13,2015
"MD0014",13,2016
"MD0014",13,2017
"MD0014",13,2018
"MD0014",999,2014
"MD0014",999,2015
"MD0014",999,2016
"MD0014",999,2017
"MD0014",999,2018
"MD0014",999,2019
"MD0014",999,2020
"MD0015",2,2014
"MD0015",2,2015
"MD0015",2,2016
"MD0015",2,2017
"MD0015",2,2018
"MD0015",2,2019
"MD0015",2,2020
"MD0015",3,2014
"MD0015",3,2015
"MD0015",3,2016
"MD0015",3,2017
"MD0015",3,2018
"MD0015",3,2019
"MD0015",3,2020
"MD0015",6,2014
"MD0015",6,2015
"MD0015",6,2016
"MD0015",6,2017
"MD0015",6,2018
"MD0015",6,2019
"MD0015",6,2020
"MD0016",3,2014
"MD0016",3,2015
"MD0016",3,2016
"MD0016",3,2017
"MD0016",3,2018
"MD0016",3,2019
"MD0016",3,2020
"MD0016",4,2014
"MD0016",4,2015
"MD0016",4,2016
"MD0016",4,2017
"MD0016",4,2018
"MD0016",4,2019
"MD0016",4,2020
"MD0016",5,2014
"MD0016",5,2015
"MD0016",5,2016
"MD0016",5,2017
"MD0016",5,2018
"MD0016",5,2019
"MD0016",5,2020
"MD0016",7,2014
"MD0016",7,2015
"MD0016",7,2016
"MD0016",7,2017
"MD0016",7,2018
"MD0016",7,2019
"MD0016",7,2020
"MD0016",10,2014
"MD0016",10,2015
"MD0016",10,2016
"MD0016",10,2017
"MD0016",10,2018
"MD0016",10,2019
"MD0016",10,2020
"MD0016",11,2014
"MD0016",11,2015
"MD0016",11,2016
"MD0016",11,2017
"MD0016",11,2018
"MD0016",11,2019
"MD0016",11,2020
"MD0016",12,2014
"MD0016",12,2015
"MD0016",12,2016
"MD0016",12,2017
"MD0016",12,2018
"MD0016",12,2019
"MD0016",12,2020
"MD0016",13,2014
"MD0016",13,2015
"MD0016",13,2016
"MD0016",13,2017
"MD0016",13,2018
"MD0016",13,2019
"MD0016",13,2020
"MD0016",14,2014
"MD0016",14,2015
"MD0016",14,2016
"MD0016",14,2017
"MD0016",14,2018
"MD0016",14,2019
"MD0016",14,2020
"MD0016",15,2014
"MD0016",15,2015
"MD0016",15,2016
"MD0016",15,2017
"MD0016",15,2018
"MD0016",15,2019
"MD0016",15,2020
"MD0016",17,2014
"MD0016",17,2015
"MD0016",17,2016
"MD0016",17,2017
"MD0016",17,2018
"MD0016",17,2019
"MD0016",17,2020
"MD0016",18,2014
"MD0016",18,2015
"MD0016",18,2016
"MD0016",18,2017
"MD0016",18,2018
"MD0016",18,2019
"MD0016",18,2020
"MD0016",19,2014
"MD0016",19,2015
"MD0016",19,2016
"MD0016",19,2017
"MD0016",19,2018
"MD0016",19,2020
"MD0016",20,2014
"MD0016",20,2015
"MD0016",21,2014
"MD0016",21,2015
"MD0016",21,2016
"MD0016",21,2017
"MD0016",21,2018
"MD0016",21,2019
"MD0016",21,2020
"MD0016",23,2014
"MD0016",23,2015
"MD0016",23,2016
"MD0016",23,2017
"MD0016",23,2018
"MD0016",23,2019
"MD0016",23,2020
"MD0016",24,2014
"MD0016",24,2015
"MD0016",24,2016
"MD0016",24,2017
"MD0016",24,2018
"MD0016",24,2019
"MD0016",24,2020
"MD0016",30,2014
"MD0016",30,2015
"MD0016",30,2016
"MD0016",30,2017
"MD0016",30,2018
"MD0016",30,2019
"MD0016",30,2020
"MD0016",32,2014
"MD0016",32,2015
"MD0016",32,2016
"MD0016",32,2017
"MD0016",32,2018
"MD0016",32,2019
"MD0016",32,2020
"MD0016",33,2014
"MD0016",33,2015
"MD0016",33,2016
"MD0016",33,2017
"MD0016",33,2018
"MD0016",33,2019
"MD0016",33,2020
"MD0016",34,2014
"MD0016",34,2015
"MD0016",34,2016
"MD0016",34,2017
"MD0016",34,2018
"MD0016",34,2019
"MD0016",34,2020
"MD0016",35,2015
"MD0016",35,2016
"MD0016",35,2017
"MD0016",35,2018
"MD0016",35,2019
"MD0016",35,2020
"MD0016",36,2016
"MD0016",36,2017
"MD0016",36,2018
"MD0016",37,2018
"MD0016",37,2019
"MD0016",37,2020
"MD0016",999,2014
"MD0016",999,2015
"MD0016",999,2016
"MD0016",999,2017
"MD0016",999,2018
"MD0016",999,2019
"MD0016",999,2020
"MD0017",3,2014
"MD0017",3,2015
"MD0017",3,2016
"MD0017",3,2017
"MD0017",3,2018
"MD0017",3,2019
"MD0017",3,2020
"MD0017",5,2014
"MD0017",5,2015
"MD0017",5,2016
"MD0017",5,2017
"MD0017",5,2018
"MD0017",5,2019
"MD0017",5,2020
"MD0017",6,2014
"MD0017",6,2015
"MD0017",6,2016
"MD0017",6,2017
"MD0017",6,2018
"MD0017",6,2019
"MD0017",6,2020
"MD0017",7,2014
"MD0017",7,2015
"MD0017",7,2016
"MD0017",7,2017
"MD0017",7,2018
"MD0017",7,2019
"MD0017",7,2020
"MD0017",8,2014
"MD0017",8,2015
"MD0017",8,2016
"MD0017",8,2017
"MD0017",8,2018
"MD0017",8,2019
"MD0017",8,2020
"MD0017",9,2014
"MD0017",9,2015
"MD0017",9,2016
"MD0017",9,2017
"MD0017",9,2018
"MD0017",9,2019
"MD0017",9,2020
"MD0017",10,2014
"MD0017",10,2015
"MD0017",10,2016
"MD0017",10,2017
"MD0017",10,2018
"MD0017",10,2019
"MD0017",10,2020
"MD0017",11,2014
"MD0017",11,2015
"MD0017",11,2016
"MD0017",11,2017
"MD0017",11,2018
"MD0017",11,2019
"MD0017",11,2020
"MD0017",13,2014
"MD0017",13,2015
"MD0017",13,2016
"MD0017",13,2017
"MD0017",13,2018
"MD0017",13,2019
"MD0017",13,2020
"MD0017",14,2014
"MD0017",14,2015
"MD0017",14,2016
"MD0017",14,2017
"MD0017",14,2018
"MD0017",14,2019
"MD0017",14,2020
"MD0017",16,2014
"MD0017",16,2015
"MD0017",16,2016
"MD0017",16,2017
"MD0017",16,2018
"MD0017",16,2019
"MD0017",16,2020
"MD0017",17,2014
"MD0017",17,2015
"MD0017",17,2016
"MD0017",17,2017
"MD0017",17,2018
"MD0017",17,2019
"MD0017",17,2020
"MD0017",20,2014
"MD0017",20,2015
"MD0017",20,2016
"MD0017",20,2017
"MD0017",20,2018
"MD0017",20,2019
"MD0017",20,2020
"MD0017",21,2014
"MD0017",21,2015
"MD0017",21,2016
"MD0017",21,2017
"MD0017",21,2018
"MD0017",21,2019
"MD0017",21,2020
"MD0017",22,2014
"MD0017",22,2015
"MD0017",22,2016
"MD0017",22,2017
"MD0017",22,2018
"MD0017",22,2019
"MD0017",22,2020
"MD0017",23,2014
"MD0017",23,2015
"MD0017",23,2016
"MD0017",23,2017
"MD0017",23,2018
"MD0017",23,2019
"MD0017",23,2020
"MD0017",24,2014
"MD0017",24,2015
"MD0017",24,2016
"MD0017",24,2017
"MD0017",24,2018
"MD0017",24,2019
"MD0017",24,2020
"MD0017",26,2014
"MD0017",26,2015
"MD0017",26,2016
"MD0017",26,2017
"MD0017",26,2018
"MD0017",28,2014
"MD0017",28,2015
"MD0017",28,2016
"MD0017",28,2017
"MD0017",28,2018
"MD0017",28,2019
"MD0017",28,2020
"MD0017",29,2018
"MD0017",29,2019
"MD0017",29,2020
"MD0017",999,2014
"MD0017",999,2015
"MD0017",999,2016
"MD0017",999,2017
"MD0017",999,2018
"MD0017",999,2019
"MD0017",999,2020
"MD0018",NA,2019
"MD0018",NA,2020
"MD0018",4,2014
"MD0018",4,2015
"MD0018",4,2016
"MD0018",4,2017
"MD0018",4,2018
"MD0018",4,2019
"MD0018",4,2020
"MD0018",8,2014
"MD0018",8,2015
"MD0018",8,2016
"MD0018",8,2017
"MD0018",8,2018
"MD0018",8,2019
"MD0018",8,2020
"MD0019",NA,2014
"MD0019",NA,2015
"MD0019",NA,2016
"MD0019",NA,2017
"MD0019",NA,2018
"MD0019",NA,2019
"MD0019",NA,2020
"MD0019",3,2014
"MD0019",3,2015
"MD0019",3,2016
"MD0019",3,2017
"MD0019",3,2018
"MD0019",3,2019
"MD0019",3,2020
"MD0019",4,2014
"MD0019",4,2015
"MD0019",4,2016
"MD0019",4,2017
"MD0019",4,2018
"MD0019",4,2019
"MD0019",4,2020
"MD0019",5,2014
"MD0019",5,2015
"MD0019",5,2016
"MD0019",5,2017
"MD0019",5,2018
"MD0019",5,2019
"MD0019",5,2020
"MD0020",2,2014
"MD0020",2,2015
"MD0020",2,2016
"MD0020",2,2017
"MD0020",2,2018
"MD0020",2,2019
"MD0020",2,2020
"MD0020",5,2014
"MD0020",5,2015
"MD0020",5,2016
"MD0020",5,2017
"MD0020",5,2018
"MD0020",5,2019
"MD0020",5,2020
"MD0020",8,2014
"MD0020",8,2015
"MD0020",8,2016
"MD0020",8,2017
"MD0020",8,2018
"MD0020",8,2019
"MD0020",8,2020
"MD0021",2,2014
"MD0021",2,2015
"MD0021",2,2016
"MD0021",2,2017
"MD0021",2,2018
"MD0021",2,2019
"MD0021",2,2020
"MD0021",4,2014
"MD0021",4,2015
"MD0021",4,2016
"MD0021",4,2017
"MD0021",4,2018
"MD0021",4,2019
"MD0021",4,2020
"MD0021",7,2014
"MD0021",7,2015
"MD0022",4,2014
"MD0022",4,2015
"MD0022",4,2016
"MD0022",4,2017
"MD0022",4,2018
"MD0022",4,2019
"MD0022",4,2020
"MD0022",5,2014
"MD0022",5,2015
"MD0022",5,2016
"MD0022",5,2017
"MD0022",5,2018
"MD0022",5,2019
"MD0022",5,2020
"MD0022",6,2014
"MD0022",6,2015
"MD0022",6,2016
"MD0022",6,2017
"MD0022",6,2018
"MD0022",6,2019
"MD0022",6,2020
"MD0022",7,2014
"MD0022",7,2015
"MD0022",7,2016
"MD0022",7,2017
"MD0022",7,2018
"MD0022",7,2019
"MD0022",7,2020
"MD0022",8,2014
"MD0022",8,2015
"MD0022",8,2016
"MD0022",8,2017
"MD0022",8,2018
"MD0022",8,2019
"MD0022",8,2020
"MD0022",9,2014
"MD0022",9,2015
"MD0022",9,2016
"MD0022",9,2017
"MD0022",9,2018
"MD0022",9,2019
"MD0022",9,2020
"MD0022",10,2014
"MD0022",10,2015
"MD0022",10,2016
"MD0022",10,2017
"MD0022",10,2018
"MD0022",10,2019
"MD0022",10,2020
"MD0022",13,2014
"MD0022",13,2015
"MD0022",13,2016
"MD0022",13,2017
"MD0022",13,2018
"MD0022",13,2019
"MD0022",13,2020
"MD0022",14,2014
"MD0022",15,2014
"MD0022",16,2015
"MD0022",16,2016
"MD0022",16,2017
"MD0022",16,2018
"MD0022",16,2019
"MD0022",16,2020
"MD0023",6,2014
"MD0023",6,2015
"MD0023",6,2016
"MD0023",6,2017
"MD0023",6,2018
"MD0023",6,2019
"MD0023",6,2020
"MD0023",7,2014
"MD0023",7,2015
"MD0023",7,2016
"MD0023",7,2017
"MD0023",7,2018
"MD0023",7,2019
"MD0023",7,2020
"MD0023",8,2014
"MD0023",8,2015
"MD0023",8,2016
"MD0023",8,2017
"MD0023",8,2018
"MD0023",8,2019
"MD0023",8,2020
"MD0023",9,2014
"MD0023",9,2015
"MD0023",9,2016
"MD0023",9,2017
"MD0023",9,2018
"MD0023",9,2019
"MD0023",9,2020
"MD0024",NA,2014
"MD0024",NA,2015
"MD0024",NA,2016
"MD0024",NA,2017
"MD0024",NA,2018
"MD0024",NA,2019
"MD0024",NA,2020
"MD0024",3,2014
"MD0024",3,2015
"MD0024",3,2016
"MD0024",3,2017
"MD0024",3,2018
"MD0024",3,2019
"MD0024",3,2020
"MD0024",4,2014
"MD0024",4,2015
"MD0024",4,2016
"MD0024",4,2017
"MD0024",4,2018
"MD0024",4,2019
"MD0024",4,2020
"MD0024",5,2014
"MD0024",5,2015
"MD0024",5,2016
"MD0024",5,2017
"MD0024",5,2018
"MD0024",5,2019
"MD0024",5,2020
"MD0024",8,2014
"MD0024",8,2015
"MD0024",8,2016
"MD0024",8,2017
"MD0024",8,2018
"MD0024",8,2019
"MD0024",8,2020
"MD0024",9,2014
"MD0024",9,2015
"MD0024",9,2016
"MD0024",9,2017
"MD0024",9,2018
"MD0024",9,2019
"MD0024",9,2020
"ME0001",2,2014
"ME0001",2,2015
"ME0001",2,2016
"ME0001",2,2017
"ME0001",2,2018
"ME0001",2,2019
"ME0001",2,2020
"ME0002",2,2014
"ME0002",2,2015
"ME0002",2,2016
"ME0002",2,2017
"ME0002",2,2018
"ME0002",2,2019
"ME0002",2,2020
